id,name_of_interviewer,district,female,age_40_and_above,farmer_laborer,health_yes_some_diff_2,health_yes_a_lot_3,caste_BC,caste_NGTJ,caste_Dal,caste_Other,are_main_problems_addressed,biggest_prob,satisfied_with_gov,top_thing_gov,information_about_gov_support,a_Top_need_info,satisfied_with_ngos,a_Top_need_NGOs,is_support_fair,a_Top_reason_not_fair,prepared_for_winter,have_been_heard,relief_effort_progress,a_Top_problem_women
724360,Keshav Paudel,Kavrepalanchok,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_caste,1.0,1.0,,
724361,yam basel,Gorkha,0,0,1,0,0,0,1,0,0,4.0,,4.0,,4.0,,4.0,,4.0,,5.0,4.0,4.0,
724364,laxman pd bhattarai,Bhaktapur,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,5.0,,4.0,,4.0,,,2.0,4.0,
724365,Rajan Dahal,Makwanpur,0,0,0,0,0,0,1,0,0,5.0,,4.0,,5.0,,5.0,,4.0,,4.0,4.0,3.0,
724367,Subash Krishna Koirala,Sindhuli,0,1,0,0,0,0,1,0,0,4.0,,4.0,,5.0,,5.0,,4.0,,4.0,2.0,4.0,
724368,rabin adhikari,Kavrepalanchok,0,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,2.0,how_to_get_healthcare_psycholo,2.0,building_mater,2.0,because_people,2.0,1.0,2.0,
724369,Ganga Nepal,Sindhupalchowk,1,0,1,0,1,0,0,1,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,other,3.0,other,1.0,based_on_caste,1.0,1.0,3.0,healthcare
724370,Bijaya Neupane,Rasuwa,1,0,1,0,0,0,1,0,0,4.0,,5.0,,5.0,,5.0,,5.0,,5.0,2.0,,
724372,Keshav Paudel,Kavrepalanchok,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,1.0,based_on_caste,1.0,,1.0,
724373,Ramhari Shrestha,Ramechhap,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,2.0,how_to_register_for_access_sup,2.0,building_mater,4.0,,4.0,2.0,4.0,
724374,yam basel,Gorkha,0,0,0,0,0,0,1,0,0,5.0,,4.0,,5.0,,4.0,,4.0,,5.0,4.0,4.0,
724375,Goma Khatri,Sindhupalchowk,0,0,0,0,0,0,1,0,0,5.0,,1.0,cash_for_work,5.0,,5.0,,1.0,joint_families,1.0,5.0,1.0,
724377,laxman pd bhattarai,Bhaktapur,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,5.0,,4.0,,4.0,,,1.0,4.0,gender_based_v
724379,jiwan Kuwar,Sindhupalchowk,1,0,1,1,0,0,0,1,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,how_to_register_for_access_sup,1.0,building_mater,1.0,only_if_damage,1.0,1.0,2.0,long_term_shelter__housing
724380,Bijaya Neupane,Rasuwa,1,0,0,0,0,0,1,0,0,5.0,,5.0,,5.0,,5.0,,5.0,,5.0,2.0,5.0,
724381,rabin adhikari,Kavrepalanchok,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,2.0,finding_missing_people,1.0,housing_inspec,2.0,because_people,2.0,1.0,1.0,
724390,Ramhari Shrestha,Ramechhap,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,2.0,building_mater,4.0,,4.0,4.0,2.0,
724392,Goma Khatri,Sindhupalchowk,0,0,0,0,0,0,1,0,0,4.0,,5.0,,4.0,,5.0,,1.0,joint_families,1.0,4.0,1.0,
724393,Subash Krishna Koirala,Sindhuli,1,0,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,4.0,,4.0,,5.0,,4.0,,4.0,3.0,4.0,long_term_shelter__housing
724394,yam basel,Gorkha,1,1,1,1,0,1,0,0,0,,,4.0,,1.0,finding_missing_people,5.0,,4.0,,5.0,,5.0,
724396,Jiwan Kuwar,Sindhupalchowk,1,1,1,1,0,0,1,0,0,2.0,short_term_she,2.0,cash_for_work,2.0,news_about_government_decision,2.0,building_mater,2.0,based_on_caste,1.0,2.0,2.0,short_term_shelter__tent_shelt
724397,Ram Sharan Adhikari,Dhading,1,0,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,1.0,building_mater,5.0,,5.0,1.0,1.0,
724398,laxman pd nhattarai,Bhaktapur,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,4.0,,5.0,,4.0,,1.0,1.0,4.0,
724399,Sujan  Bidari,Makwanpur,1,0,1,0,0,0,1,0,0,4.0,,4.0,,5.0,,1.0,cash_for_work,4.0,,4.0,4.0,4.0,long_term_shelter__housing
724400,rabin adhikari,Kavrepalanchok,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,how_to_get_shelter_materials,1.0,building_mater,1.0,other,1.0,2.0,2.0,
724401,Bijaya Neupane,Rasuwa,0,0,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,5.0,,5.0,,1.0,based_on_dista,4.0,1.0,5.0,
724402,Goma Khatri,Sindhupalchowk,1,1,1,0,1,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,finding_missing_people,5.0,,1.0,joint_families,1.0,1.0,1.0,long_term_shelter__housing
724403,Keshav Paudel,Kavrepalanchok,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,finding_missing_people,1.0,building_mater,1.0,based_on_polit,1.0,1.0,1.0,
724405,Subash Krishna Koirala,Sindhuli,0,1,1,0,0,0,1,0,0,4.0,,2.0,building_mater,4.0,,5.0,,4.0,,4.0,4.0,4.0,
724407,Goma Khatri,Sindhupalchowk,1,0,1,1,0,0,1,0,0,4.0,,4.0,,5.0,,5.0,,5.0,,4.0,4.0,1.0,
724408,laxman pd bhattarai,Bhaktapur,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,4.0,,4.0,,4.0,,3.0,,4.0,
724409,Sujan  Bidari,Makwanpur,0,1,1,0,0,1,0,0,0,1.0,financial_support,4.0,,2.0,news_about_government_decision,2.0,building_mater,1.0,first_come__fi,4.0,2.0,2.0,
724411,Ram Sharan Adhikari,Dhading,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,,,4.0,,4.0,1.0,1.0,
724412,Bijaya neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,5.0,,5.0,,5.0,,5.0,,5.0,1.0,4.0,
724413,Bishal Adhikari,Gorkha,0,0,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,3.0,cash_for_work,3.0,how_to_register_for_access_sup,1.0,cash_for_work,5.0,,3.0,3.0,4.0,
724415,rabin adhikari,Kavrepalanchok,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,2.0,finding_missing_people,2.0,housing_inspec,2.0,because_people,2.0,2.0,2.0,livelihoods
724417,yam basel,Gorkha,1,1,1,0,1,1,0,0,0,,,4.0,,,,4.0,,4.0,,4.0,,4.0,
724421,Sujan   Bidari,Makwanpur,0,0,1,0,0,1,0,0,0,4.0,,5.0,,5.0,,1.0,cash_for_work,5.0,,1.0,5.0,4.0,
724422,laxman pd bhattarai,Bhaktapur,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,4.0,,5.0,,4.0,,,4.0,4.0,
724424,Goma Khatri,Sindhupalchowk,0,0,1,0,0,0,1,0,0,5.0,,1.0,cash_for_work,5.0,,5.0,,1.0,joint_families,5.0,5.0,2.0,
724425,Keshav Paudel,Kavrepalanchok,0,0,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,finding_missing_people,1.0,building_mater,4.0,,1.0,1.0,4.0,
724426,Ram Sharan Adhikari,Dhading,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,1.0,building_mater,4.0,,4.0,1.0,2.0,
724427,rabin adhikari,Kavrepalanchok,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,finding_missing_people,1.0,cash_for_work,1.0,based_on_caste,1.0,1.0,1.0,
724429,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,5.0,,4.0,,4.0,,5.0,,4.0,
724431,Subash Krishna Koirala,Sindhuli,0,0,0,0,0,0,1,0,0,4.0,,2.0,building_mater,4.0,,5.0,,2.0,based_on_polit,2.0,1.0,3.0,
724433,laxman pd bhattarai,Bhaktapur,0,0,1,0,0,0,1,0,0,2.0,seeds_and_fertilizers,4.0,,4.0,,5.0,,4.0,,,4.0,4.0,
724435,Subash Krishna Koirala,Sindhuli,0,0,0,0,0,0,1,0,0,4.0,,2.0,building_mater,4.0,,4.0,,2.0,based_on_polit,2.0,2.0,4.0,
724436,yam basel,Gorkha,1,1,1,1,0,1,0,0,0,4.0,,4.0,,,,4.0,,4.0,,5.0,,5.0,
724438,Ramhari Shrestha,Ramechhap,1,0,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,2.0,building_mater,4.0,,4.0,2.0,4.0,long_term_shelter__housing
724439,rabin adhikari,Kavrepalanchok,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,how_to_get_shelter_materials,2.0,seeds_and_fert,4.0,,1.0,,2.0,
724442,Jiwan Kuwar,Sindhupalchowk,1,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,2.0,building_mater,2.0,based_on_caste,2.0,2.0,2.0,long_term_shelter__housing
724444,laxman pd bhattarai,Bhaktapur,1,0,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,5.0,,4.0,,4.0,,4.0,,,,4.0,
724445,Ram Sharan Adhikari,Dhading,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,how_to_get_shelter_materials,1.0,building_mater,5.0,,4.0,1.0,1.0,
724446,Bijaya Neupane,Rasuwa,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,,,5.0,,5.0,,5.0,,4.0,
724447,Subash Krishna Koirala,Sindhuli,0,1,0,0,0,0,1,0,0,4.0,,2.0,building_mater,4.0,,5.0,,3.0,based_on_polit,1.0,1.0,1.0,
724453,Yam Basel,Gorkha,0,1,0,0,0,1,0,0,0,5.0,,4.0,,5.0,,4.0,,4.0,,5.0,5.0,5.0,
724481,Ambika Dhital,Kavrepalanchok,1,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,3.0,cash_for_work,2.0,how_to_register_for_access_sup,1.0,building_mater,3.0,first_come__fi,4.0,3.0,2.0,long_term_shelter__housing
724519,Jivan Kuwar,Sindhupalchowk,0,0,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,1.0,
724520,rabin adhikari,Kavrepalanchok,0,0,1,0,0,0,0,0,1,1.0,long_term_shelter__housing,1.0,housing_inspec,1.0,finding_missing_people,1.0,cash_for_work,1.0,based_on_dista,2.0,1.0,1.0,
724521,Ramhari Shrestha,Ramechhap,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,4.0,,2.0,how_to_register_for_access_sup,2.0,building_mater,4.0,,4.0,2.0,4.0,
724522,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,5.0,,5.0,,5.0,5.0,5.0,
724523,laxman pd bhattarai,Bhaktapur,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,4.0,,5.0,,5.0,,4.0,,,4.0,5.0,
724549,Ambika Dhimal,Kavrepalanchok,0,0,1,0,0,0,1,0,0,1.0,financial_support,3.0,cash_for_work,2.0,news_about_government_decision,4.0,,2.0,based_on_polit,2.0,2.0,3.0,
724550,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,5.0,,5.0,,4.0,4.0,5.0,
724551,Ram Sharan Adhikari,Dhading,0,1,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,5.0,,2.0,cash_for_work,5.0,,5.0,2.0,2.0,
724552,laxman pd bhattarai,Bhaktapur,1,1,1,0,0,0,1,0,0,4.0,,4.0,,4.0,,4.0,,5.0,,5.0,4.0,5.0,long_term_shelter__housing
724561,Yam basel,Gorkha,0,1,0,1,0,1,0,0,0,4.0,,4.0,,5.0,,4.0,,4.0,,5.0,4.0,,
724562,Sujan  Bidari,Makwanpur,1,0,1,0,0,1,0,0,0,5.0,,4.0,,5.0,,1.0,cash_for_work,1.0,based_on_polit,2.0,1.0,5.0,long_term_shelter__housing
724563,Sujan Bidari,Makwanpur,1,0,0,0,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,1.0,cash_for_work,5.0,,1.0,1.0,4.0,long_term_shelter__housing
724565,Sujan Bidari,Makwanpur,0,0,1,0,0,1,0,0,0,4.0,,4.0,,5.0,,1.0,cash_for_work,5.0,,1.0,5.0,2.0,
724566,Gagan Jung Thapa,Sindhuli,1,0,0,1,0,1,0,0,0,3.0,long_term_shelter__housing,4.0,,4.0,,4.0,,5.0,,5.0,5.0,5.0,
724567,rabin adhikari,Kavrepalanchok,0,0,1,0,0,0,0,0,1,1.0,long_term_shelter__housing,1.0,building_mater,1.0,how_to_register_for_access_sup,1.0,cash_for_work,2.0,based_on_caste,1.0,1.0,5.0,
724573,Ramhari Shrestha,Ramechhap,0,0,1,0,0,0,1,0,0,3.0,long_term_shelter__housing,4.0,,1.0,how_to_register_for_access_sup,4.0,,4.0,,4.0,1.0,4.0,
724574,Bijaya neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,5.0,,5.0,,4.0,2.0,4.0,
724576,Sujan Bidari,Makwanpur,0,1,1,0,0,1,0,0,0,1.0,clean_water,5.0,,5.0,,1.0,cash_for_work,5.0,,5.0,4.0,4.0,
724578,Bishal Adhikari,Gorkha,0,1,0,0,0,1,0,0,0,3.0,long_term_shelter__housing,3.0,building_mater,5.0,,3.0,building_mater,5.0,,2.0,3.0,4.0,
724581,Ambika Dhimal,Kavrepalanchok,1,1,1,1,0,1,0,0,0,1.0,financial_support,2.0,building_mater,2.0,how_to_register_for_access_sup,4.0,,2.0,based_on_caste,3.0,2.0,3.0,long_term_shelter__housing
724583,laxman pd bhattarai,Bhaktapur,0,0,1,0,0,0,1,0,0,4.0,,1.0,building_mater,1.0,news_about_government_decision,1.0,building_mater,3.0,based_on_polit,,1.0,4.0,
724585,Jivan Kuwar,Sindhupalchowk,0,0,0,0,0,0,1,0,0,2.0,healthcare,1.0,cash_for_work,2.0,how_to_register_for_access_sup,2.0,building_mater,2.0,other,2.0,2.0,2.0,
724587,Gagan Jung Thapa,Sindhuli,1,1,1,1,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,building_mater,1.0,how_to_register_for_access_sup,4.0,,4.0,,4.0,5.0,3.0,
724588,Sujan Bidari,Makwanpur,0,0,1,0,0,1,0,0,0,4.0,,4.0,,5.0,,1.0,cash_for_work,5.0,,1.0,4.0,4.0,
724589,rabin adhikari,Kavrepalanchok,1,0,0,0,0,0,0,0,1,1.0,long_term_shelter__housing,1.0,building_mater,1.0,news_about_government_decision,2.0,cash_for_work,1.0,because_people,2.0,,1.0,toilets_sanitation
724590,Ram Sharan Adhikari,Dhading,1,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,5.0,,2.0,building_mater,5.0,,5.0,5.0,2.0,
724591,Bijaya neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,5.0,,5.0,,4.0,2.0,4.0,
724592,Jiwan Kuwar,Sindhupalchowk,1,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,3.0,cash_for_work,2.0,news_about_government_decision,2.0,building_mater,1.0,first_come__fi,2.0,2.0,1.0,sanitary_products
724593,Sujan Bidari,Makwanpur,1,1,1,0,0,1,0,0,0,4.0,,4.0,,5.0,,1.0,cash_for_work,5.0,,5.0,2.0,5.0,
724594,Gagan Jung Thapa,Sindhuli,0,0,0,1,0,0,0,1,0,2.0,long_term_shelter__housing,1.0,cash_for_work,1.0,news_about_government_decision,4.0,,2.0,first_come__fi,3.0,4.0,5.0,
724595,laxman pd bhattarai,Bhaktapur,0,0,0,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,housing_inspec,2.0,news_about_government_decision,2.0,cash_for_work,1.0,first_come__fi,2.0,2.0,2.0,
724598,Jivan Kumar,Sindhupalchowk,1,1,1,1,0,0,1,0,0,2.0,toilets_sanitation,1.0,building_mater,2.0,news_about_government_decision,1.0,building_mater,2.0,first_come__fi,1.0,2.0,2.0,clean_water
724611,Ambika Dhimal,Kavrepalanchok,1,0,0,0,0,0,1,0,0,3.0,long_term_shelter__housing,2.0,cash_for_work,5.0,,4.0,,2.0,first_come__fi,4.0,3.0,4.0,long_term_shelter__housing
724632,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,5.0,,5.0,,2.0,2.0,5.0,
724661,laxman pd bhattarai,Bhaktapur,1,0,1,0,0,0,1,0,0,3.0,healthcare,5.0,,4.0,,5.0,,4.0,,,4.0,5.0,
724662,Gagan Jung Thapa,Sindhuli,1,1,0,1,0,0,0,1,0,1.0,long_term_shelter__housing,1.0,building_mater,4.0,,4.0,,4.0,,5.0,3.0,2.0,
724663,Bishal Adhikari,Gorkha,0,1,0,1,0,1,0,0,0,2.0,long_term_shelter__housing,3.0,building_mater,4.0,,3.0,building_mater,5.0,,3.0,3.0,4.0,
724664,Jivan Kuwar,Sindhupalchowk,0,0,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,2.0,cash_for_work,2.0,based_on_polit,2.0,2.0,2.0,
724665,Ramhari Shrestha,Ramechhap,0,1,1,0,0,0,0,1,0,1.0,long_term_shelter__housing,4.0,,2.0,how_to_register_for_access_sup,1.0,cash_for_work,,,4.0,,4.0,
724666,Ambika DhImal,Kavrepalanchok,0,1,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,3.0,cash_for_work,5.0,,5.0,,4.0,,3.0,4.0,,
724668,Sujan bidari,Makwanpur,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,cash_for_work,1.0,news_about_government_decision,1.0,cash_for_work,1.0,first_come__fi,1.0,1.0,2.0,
724670,laxman pd bhattarai,Bhaktapur,0,0,0,0,0,0,1,0,0,4.0,,5.0,,4.0,,4.0,,4.0,,,4.0,4.0,
724671,Ram Sharan Adhikari,Dhading,1,1,1,0,1,1,0,0,0,2.0,long_term_shelter__housing,5.0,,2.0,news_about_government_decision,5.0,,5.0,,1.0,2.0,2.0,toilets_sanitation
724673,Jiwan Kuwar,Sindhupalchowk,1,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,long_term_shelter__housing
724674,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,other,,,,,,,5.0,,4.0,,4.0,
724675,Gagan Jung Thapa,Sindhuli,1,0,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,1.0,building_mater,2.0,only_if_damage,1.0,4.0,2.0,clean_water
724678,Sujan Bidari,Makwanpur,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,2.0,news_about_government_decision,1.0,cash_for_work,1.0,based_on_polit,4.0,1.0,2.0,
724679,Ramhari Shrestha,Ramechhap,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,4.0,,1.0,how_to_register_for_access_sup,2.0,cash_for_work,4.0,,4.0,2.0,4.0,
724681,laxman pd bhattarai,Bhaktapur,0,0,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,4.0,,4.0,,4.0,,5.0,,5.0,4.0,4.0,
724682,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,4.0,,5.0,,5.0,,5.0,,5.0,,4.0,,5.0,
724683,sanosh raut,Dolakha,0,1,1,1,0,1,0,0,0,2.0,long_term_shelter__housing,2.0,building_mater,1.0,news_about_government_decision,2.0,building_mater,2.0,based_on_polit,1.0,1.0,2.0,
724686,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,5.0,,5.0,,4.0,1.0,5.0,
724687,Ram Sharan Adhikari,Dhading,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,building_mater,4.0,,2.0,building_mater,4.0,,4.0,2.0,5.0,
724689,Sujan Bidari,Makwanpur,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,news_about_government_decision,1.0,cash_for_work,1.0,first_come__fi,1.0,1.0,2.0,
724690,Gagan Jung Thapa,Sindhuli,0,0,1,0,0,0,0,1,0,3.0,long_term_shelter__housing,2.0,building_mater,3.0,how_to_register_for_access_sup,2.0,cash_for_work,2.0,only_if_damage,4.0,4.0,4.0,
724691,Jivan Kuwar,Sindhupalchowk,1,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,how_to_register_for_access_sup,2.0,cash_for_work,2.0,first_come__fi,1.0,2.0,2.0,long_term_shelter__housing
724692,Bishal Adhikari,Gorkha,0,1,0,1,0,0,1,0,0,3.0,long_term_shelter__housing,3.0,building_mater,4.0,,3.0,building_mater,5.0,,2.0,3.0,4.0,
724693,Jiwan Kuwar,Sindhupalchowk,1,0,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,building_mater,2.0,news_about_government_decision,2.0,cash_for_work,2.0,first_come__fi,2.0,2.0,2.0,livelihoods
724695,Jiwan Kuwar,Sindhupalchowk,0,1,1,1,0,1,0,0,0,2.0,livelihoods,2.0,building_mater,2.0,news_about_government_decision,2.0,cash_for_work,2.0,only_if_damage,2.0,2.0,2.0,
724697,Bijaya Neupane,Rasuwa,0,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,5.0,,5.0,,5.0,,4.0,,5.0,
724698,laxman pd bhattarai,Bhaktapur,0,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,housing_inspec,2.0,how_to_register_for_access_sup,1.0,building_mater,2.0,first_come__fi,2.0,2.0,2.0,
724699,santosh raut,Dolakha,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,1.0,how_to_register_for_access_sup,1.0,cash_for_work,2.0,based_on_polit,2.0,1.0,1.0,
724700,Ramhari Shrestha,Ramechhap,0,1,1,0,0,1,0,0,0,1.0,long_term_shelter__housing,2.0,building_mater,2.0,how_to_register_for_access_sup,2.0,building_mater,4.0,,4.0,1.0,4.0,
724703,Ambika Dhital,Kavrepalanchok,0,0,0,0,0,0,1,0,0,2.0,clean_water,5.0,,4.0,,2.0,seeds_and_fert,3.0,first_come__fi,4.0,4.0,3.0,
724704,Ram Sharan Adhikari,Dhading,1,1,1,1,0,0,0,1,0,2.0,long_term_shelter__housing,2.0,building_mater,5.0,,2.0,building_mater,4.0,,4.0,2.0,4.0,toilets_sanitation
724705,Sujan Bidari,Makwanpur,0,1,1,0,1,1,0,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,5.0,,1.0,cash_for_work,1.0,first_come__fi,1.0,1.0,1.0,
724708,Gagan Jung Thapa,Sindhuli,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,cash_for_work,3.0,news_about_government_decision,3.0,building_mater,1.0,based_on_caste,2.0,4.0,1.0,
724709,Bijaya Neupane,Rasuwa,1,0,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,5.0,,5.0,,4.0,,4.0,,4.0,
724711,Sujan Bidari,Makwanpur,0,1,1,1,0,0,1,0,0,4.0,,1.0,cash_for_work,1.0,news_about_government_decision,1.0,cash_for_work,1.0,first_come__fi,1.0,1.0,4.0,
724713,jagadish kunwar,Bhaktapur,0,0,0,1,0,0,1,0,0,1.0,housing_inspections,2.0,building_mater,2.0,how_to_get_shelter_materials,3.0,building_mater,1.0,based_on_polit,2.0,2.0,2.0,
724715,Ambika Dhimal,Kavrepalanchok,1,0,1,0,0,0,1,0,0,3.0,financial_support,2.0,building_mater,4.0,,4.0,,3.0,joint_families,4.0,3.0,2.0,long_term_shelter__housing
724716,Ram Sharan Adhikari,Dhading,0,0,1,0,0,1,0,0,0,4.0,,2.0,building_mater,2.0,how_to_get_shelter_materials,2.0,cash_for_work,4.0,,2.0,2.0,2.0,
724717,Sunita Khadka,Dolakha,0,1,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,2.0,cash_for_work,2.0,news_about_government_decision,5.0,,1.0,based_on_polit,1.0,1.0,1.0,
724718,Ramhari Shrestha,Ramechhap,0,1,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,building_mater,1.0,how_to_register_for_access_sup,2.0,cash_for_work,4.0,,4.0,1.0,4.0,
724719,Jiwan Kuwar,Sindhupalchowk,0,0,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,news_about_government_decision,2.0,cash_for_work,2.0,only_if_damage,2.0,2.0,2.0,
724720,Bijaya Neupane,Rasuwa,0,1,1,0,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,building_mater,,,5.0,,5.0,,4.0,,5.0,
724722,Bishal Adhikari,Gorkha,0,1,0,0,0,0,1,0,0,1.0,long_term_shelter__housing,2.0,building_mater,4.0,,3.0,cash_for_work,4.0,,1.0,2.0,4.0,
724723,sanosh raut,Dolakha,0,0,1,0,0,1,0,0,0,2.0,long_term_shelter__housing,1.0,building_mater,4.0,,2.0,building_mater,2.0,based_on_polit,2.0,1.0,1.0,
724725,Gagan Jung Thapa,Sindhuli,1,0,1,1,0,0,1,0,0,1.0,long_term_shelter__housing,1.0,cash_for_work,5.0,,5.0,,3.0,because_people,1.0,2.0,3.0,
724726,jagadish kunwar,Bhaktapur,0,0,1,0,0,0,1,0,0,1.0,short_term_she,2.0,building_mater,,,1.0,building_mater,1.0,based_on_dista,2.0,2.0,1.0,
724727,Sunita Khadka,Dolakha,0,1,0,0,0,1,0,0,0,2.0,long_term_shelter__housing,5.0,,2.0,news_about_government_decision,5.0,,1.0,based_on_polit,2.0,1.0,2.0,
724728,sanosh raut,Dolakha,1,0,1,1,0,1,0,0,0,1.0,long_term_shelter__housing,1.0,building_mater,2.0,news_about_government_decision,1.0,cash_for_work,,,2.0,2.0,,healthcare
724742,Ambika Dhimal,Kavrepalanchok,0,1,1,0,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,4.0,,2.0,building_mater,2.0,only_if_damage,4.0,3.0,3.0,
724743,Jiwan Kuwar,Sindhupalchowk,0,1,1,1,0,0,1,0,0,2.0,long_term_shelter__housing,2.0,cash_for_work,2.0,how_to_register_for_access_sup,2.0,cash_for_work,2.0,only_if_damage,2.0,2.0,1.0,
